mode,nlc,asc,station,coverage,year,day,dir,total,early,am_peak,inter_peak,pm_peak,evening,late
LU,641,MYBu,Marylebone LU,Station entry / exit,2019-01-01,SUN,IN,11633.0,1.0,613.0,5192.0,3356.0,2116.0,355.0
LU,642,MLEu,Mile End,Station entry / exit,2019-01-01,SUN,IN,13210.0,353.0,1550.0,6795.0,2678.0,1388.0,446.0
LU,643,MHEu,Mill Hill East,Station entry / exit,2019-01-01,SUN,IN,663.0,9.0,110.0,351.0,127.0,51.0,15.0
LU,646,MPKu,Moor Park,Station entry / exit,2019-01-01,SUN,IN,359.0,1.0,50.0,200.0,70.0,31.0,7.0
LU,645,MGTu,Moorgate,Station entry / exit,2019-01-01,SUN,IN,7379.0,22.0,400.0,3074.0,2137.0,1259.0,487.0
LU,647,MORu,Morden,Station entry / exit,2019-01-01,SUN,IN,8517.0,399.0,1541.0,4281.0,1488.0,682.0,126.0
LU,648,MCRu,Mornington Crescent,Station entry / exit,2019-01-01,SUN,IN,2936.0,24.0,223.0,1457.0,731.0,358.0,143.0
LU,649,NEAu,Neasden,Station entry / exit,2019-01-01,SUN,IN,2996.0,146.0,551.0,1395.0,589.0,246.0,69.0
LU,650,NEPu,Newbury Park,Station entry / exit,2019-01-01,SUN,IN,4089.0,275.0,760.0,2127.0,594.0,277.0,56.0
LU,653,NACu,North Acton,Station entry / exit,2019-01-01,SUN,IN,4621.0,122.0,726.0,2498.0,785.0,383.0,107.0
LU,654,NELu,North Ealing,Station entry / exit,2019-01-01,SUN,IN,693.0,4.0,96.0,408.0,121.0,51.0,13.0
LU,789,NOGu,North Greenwich,Station entry / exit,2019-01-01,SUN,IN,26543.0,1174.0,2453.0,10968.0,6527.0,3401.0,2020.0
LU,656,NHRu,North Harrow,Station entry / exit,2019-01-01,SUN,IN,1084.0,17.0,190.0,613.0,176.0,69.0,19.0
LU,659,NWBu,North Wembley,Station entry / exit,2019-01-01,SUN,IN,1273.0,5.0,236.0,647.0,243.0,119.0,23.0
LU,655,NFDu,Northfields,Station entry / exit,2019-01-01,SUN,IN,3217.0,152.0,535.0,1716.0,515.0,234.0,65.0
LU,657,NHTu,Northolt,Station entry / exit,2019-01-01,SUN,IN,3970.0,134.0,755.0,2072.0,628.0,308.0,73.0
LU,660,NWPu,Northwick Park,Station entry / exit,2019-01-01,SUN,IN,2571.0,43.0,447.0,1225.0,509.0,288.0,59.0
LU,661,NWDu,Northwood,Station entry / exit,2019-01-01,SUN,IN,1593.0,20.0,234.0,891.0,279.0,124.0,45.0
LU,662,NWHu,Northwood Hills,Station entry / exit,2019-01-01,SUN,IN,1181.0,20.0,167.0,663.0,194.0,91.0,46.0
LU,663,NHGu,Notting Hill Gate,Station entry / exit,2019-01-01,SUN,IN,14845.0,120.0,933.0,7228.0,4053.0,1893.0,618.0
LU,664,OAKu,Oakwood,Station entry / exit,2019-01-01,SUN,IN,2724.0,101.0,437.0,1527.0,446.0,178.0,35.0
LU,665,OLDu,Old Street,Station entry / exit,2019-01-01,SUN,IN,16702.0,8.0,1359.0,8123.0,4028.0,2199.0,985.0
LU,667,OSTu,Osterley,Station entry / exit,2019-01-01,SUN,IN,1801.0,77.0,286.0,1013.0,283.0,118.0,24.0
LU,668,OVLu,Oval,Station entry / exit,2019-01-01,SUN,IN,6018.0,148.0,714.0,3130.0,1197.0,652.0,177.0
LU,669,OXCu,Oxford Circus,Station entry / exit,2019-01-01,SUN,IN,64322.0,450.0,1027.0,22358.0,26188.0,10110.0,4189.0
LU,670,PADu,Paddington TfL,Station entry / exit,2019-01-01,SUN,IN,48415.0,55.0,3933.0,21685.0,12255.0,8739.0,1748.0
LU,671,PRYu,Park Royal,Station entry / exit,2019-01-01,SUN,IN,1334.0,12.0,172.0,602.0,295.0,179.0,74.0
LU,672,PGRu,Parsons Green,Station entry / exit,2019-01-01,SUN,IN,4436.0,18.0,401.0,2490.0,1011.0,417.0,99.0
LU,673,PERu,Perivale,Station entry / exit,2019-01-01,SUN,IN,1774.0,34.0,288.0,946.0,304.0,155.0,47.0
LU,674,PICu,Piccadilly Circus,Station entry / exit,2019-01-01,SUN,IN,42995.0,308.0,583.0,12487.0,14345.0,10880.0,4392.0
LU,776,PIMu,Pimlico,Station entry / exit,2019-01-01,SUN,IN,9092.0,109.0,983.0,4780.0,2209.0,816.0,195.0
LU,675,PINu,Pinner,Station entry / exit,2019-01-01,SUN,IN,2074.0,16.0,260.0,1179.0,428.0,148.0,43.0
LU,676,PLWu,Plaistow,Station entry / exit,2019-01-01,SUN,IN,4291.0,172.0,837.0,2106.0,690.0,388.0,98.0
LU,677,PRDu,Preston Road,Station entry / exit,2019-01-01,SUN,IN,2485.0,41.0,437.0,1327.0,420.0,217.0,43.0
LU,678,PUTu,Putney Bridge,Station entry / exit,2019-01-01,SUN,IN,4196.0,9.0,458.0,2391.0,909.0,326.0,103.0
LU,680,QPKu,Queen's Park,Station entry / exit,2019-01-01,SUN,IN,4625.0,15.0,619.0,2578.0,889.0,411.0,113.0
LU,679,QBYu,Queensbury,Station entry / exit,2019-01-01,SUN,IN,3028.0,268.0,589.0,1451.0,458.0,212.0,50.0
LU,681,QWYu,Queensway,Station entry / exit,2019-01-01,SUN,IN,11585.0,138.0,1503.0,5770.0,2509.0,1204.0,461.0
LU,682,RCPu,Ravenscourt Park,Station entry / exit,2019-01-01,SUN,IN,2274.0,22.0,270.0,1176.0,500.0,235.0,71.0
LU,683,RAYu,Rayners Lane,Station entry / exit,2019-01-01,SUN,IN,2982.0,63.0,484.0,1587.0,498.0,265.0,85.0
LU,684,REDu,Redbridge,Station entry / exit,2019-01-01,SUN,IN,2376.0,103.0,433.0,1242.0,372.0,183.0,43.0
LU,685,RPKu,Regent's Park,Station entry / exit,2019-01-01,SUN,IN,2259.0,0.0,167.0,1108.0,654.0,235.0,95.0
LU,687,RKYu,Rickmansworth,Station entry / exit,2019-01-01,SUN,IN,1211.0,18.0,151.0,632.0,250.0,123.0,37.0
LU,688,RODu,Roding Valley,Station entry / exit,2019-01-01,SUN,IN,132.0,0.0,16.0,89.0,19.0,8.0,0.0
LU,690,ROYu,Royal Oak,Station entry / exit,2019-01-01,SUN,IN,2077.0,11.0,210.0,1029.0,454.0,272.0,101.0
LU,691,RUIu,Ruislip,Station entry / exit,2019-01-01,SUN,IN,1258.0,15.0,140.0,758.0,224.0,86.0,35.0
LU,692,RUGu,Ruislip Gardens,Station entry / exit,2019-01-01,SUN,IN,683.0,19.0,119.0,400.0,98.0,38.0,9.0
LU,693,RUMu,Ruislip Manor,Station entry / exit,2019-01-01,SUN,IN,1099.0,11.0,136.0,666.0,173.0,79.0,34.0
LU,694,RSQu,Russell Square,Station entry / exit,2019-01-01,SUN,IN,11507.0,142.0,1669.0,5203.0,2701.0,1325.0,467.0
LU,698,SVSu,Seven Sisters,Station entry / exit,2019-01-01,SUN,IN,17786.0,946.0,3236.0,8024.0,3255.0,1815.0,510.0
LU,700,SBCu,Shepherd's Bush LU,Station entry / exit,2019-01-01,SUN,IN,20297.0,227.0,1438.0,8351.0,6595.0,2721.0,965.0
LU,775,SBMu,Shepherd's Bush Market,Station entry / exit,2019-01-01,SUN,IN,3060.0,22.0,324.0,1474.0,724.0,339.0,177.0
LU,702,SSQu,Sloane Square,Station entry / exit,2019-01-01,SUN,IN,11114.0,24.0,485.0,4808.0,3897.0,1455.0,445.0
LU,703,SNBu,Snaresbrook,Station entry / exit,2019-01-01,SUN,IN,1784.0,40.0,239.0,1028.0,304.0,142.0,31.0
LU,704,SELu,South Ealing,Station entry / exit,2019-01-01,SUN,IN,2997.0,105.0,449.0,1606.0,551.0,220.0,66.0
LU,707,SHRu,South Harrow,Station entry / exit,2019-01-01,SUN,IN,1646.0,52.0,297.0,860.0,274.0,125.0,38.0
LU,708,SKNu,South Kensington,Station entry / exit,2019-01-01,SUN,IN,35763.0,132.0,1185.0,15625.0,12798.0,4366.0,1657.0
LU,709,SKTu,South Kenton,Station entry / exit,2019-01-01,SUN,IN,1138.0,5.0,204.0,649.0,182.0,76.0,22.0
LU,710,SRPu,South Ruislip,Station entry / exit,2019-01-01,SUN,IN,1443.0,31.0,209.0,822.0,243.0,106.0,32.0
LU,711,SWMu,South Wimbledon,Station entry / exit,2019-01-01,SUN,IN,3703.0,120.0,506.0,1865.0,743.0,363.0,106.0
LU,712,SWFu,South Woodford,Station entry / exit,2019-01-01,SUN,IN,3361.0,85.0,463.0,1945.0,547.0,247.0,74.0
LU,705,SFSu,Southfields,Station entry / exit,2019-01-01,SUN,IN,4426.0,23.0,658.0,2699.0,732.0,254.0,60.0
LU,706,SGTu,Southgate,Station entry / exit,2019-01-01,SUN,IN,4563.0,124.0,676.0,2541.0,768.0,360.0,94.0
LU,784,SWKu,Southwark,Station entry / exit,2019-01-01,SUN,IN,9076.0,170.0,872.0,4219.0,2450.0,949.0,416.0
LU,695,SJPu,St. James's Park,Station entry / exit,2019-01-01,SUN,IN,5777.0,18.0,379.0,3235.0,1451.0,495.0,199.0
LU,696,SJWu,St. John's Wood,Station entry / exit,2019-01-01,SUN,IN,6107.0,54.0,517.0,3217.0,1434.0,674.0,211.0
LU,697,STPu,St. Paul's,Station entry / exit,2019-01-01,SUN,IN,9967.0,91.0,426.0,4690.0,3089.0,1360.0,311.0
LU,713,STBu,Stamford Brook,Station entry / exit,2019-01-01,SUN,IN,2107.0,17.0,286.0,1136.0,423.0,189.0,56.0
LU,714,STAu,Stanmore,Station entry / exit,2019-01-01,SUN,IN,3023.0,138.0,489.0,1574.0,538.0,233.0,51.0
LU,715,STGu,Stepney Green,Station entry / exit,2019-01-01,SUN,IN,4721.0,47.0,594.0,2369.0,928.0,576.0,207.0
LU,716,STKu,Stockwell,Station entry / exit,2019-01-01,SUN,IN,9965.0,295.0,1306.0,5331.0,1804.0,926.0,303.0
LU,717,SPKu,Stonebridge Park,Station entry / exit,2019-01-01,SUN,IN,1690.0,17.0,282.0,787.0,357.0,201.0,46.0
LU,719,SFDu,Stratford,Station entry / exit,2019-01-01,SUN,IN,68489.0,1892.0,6092.0,30051.0,21153.0,7333.0,1968.0
LU,720,SHLu,Sudbury Hill,Station entry / exit,2019-01-01,SUN,IN,1396.0,33.0,275.0,734.0,224.0,109.0,21.0
LU,721,STNu,Sudbury Town,Station entry / exit,2019-01-01,SUN,IN,1457.0,37.0,290.0,734.0,243.0,118.0,35.0
LU,723,SWCu,Swiss Cottage,Station entry / exit,2019-01-01,SUN,IN,5719.0,71.0,666.0,2992.0,1118.0,596.0,276.0
LU,724,TEMu,Temple,Station entry / exit,2019-01-01,SUN,IN,3267.0,8.0,104.0,1265.0,1151.0,529.0,210.0
LU,725,THBu,Theydon Bois,Station entry / exit,2019-01-01,SUN,IN,679.0,8.0,63.0,357.0,178.0,54.0,19.0
LU,726,TBEu,Tooting Bec,Station entry / exit,2019-01-01,SUN,IN,6338.0,100.0,812.0,3591.0,1132.0,559.0,144.0
LU,727,TBYu,Tooting Broadway,Station entry / exit,2019-01-01,SUN,IN,12620.0,309.0,1771.0,6750.0,2360.0,1176.0,254.0
LU,728,TCRu,Tottenham Court Road,Station entry / exit,2019-01-01,SUN,IN,36485.0,377.0,885.0,12321.0,13036.0,7206.0,2660.0
LU,729,TTHu,Tottenham Hale LU,Station entry / exit,2019-01-01,SUN,IN,14298.0,331.0,1676.0,6562.0,3143.0,2057.0,529.0
LU,730,TOTu,Totteridge & Whetstone,Station entry / exit,2019-01-01,SUN,IN,1681.0,31.0,258.0,949.0,294.0,115.0,34.0
LU,731,THLu,Tower Hill,Station entry / exit,2019-01-01,SUN,IN,20580.0,63.0,1569.0,10753.0,5430.0,2188.0,577.0
LU,733,TPKu,Tufnell Park,Station entry / exit,2019-01-01,SUN,IN,3822.0,22.0,483.0,2114.0,740.0,330.0,133.0
LU,734,TGRu,Turnham Green,Station entry / exit,2019-01-01,SUN,IN,4207.0,77.0,491.0,2343.0,854.0,307.0,135.0
LU,735,TPLu,Turnpike Lane,Station entry / exit,2019-01-01,SUN,IN,10255.0,383.0,1803.0,5253.0,1766.0,816.0,234.0
LU,736,UPMu,Upminster,Station entry / exit,2019-01-01,SUN,IN,2584.0,85.0,382.0,1418.0,465.0,192.0,42.0
LU,737,UPBu,Upminster Bridge,Station entry / exit,2019-01-01,SUN,IN,313.0,12.0,50.0,168.0,55.0,23.0,5.0
LU,738,UPYu,Upney,Station entry / exit,2019-01-01,SUN,IN,1556.0,94.0,298.0,775.0,250.0,122.0,17.0
LU,739,UPKu,Upton Park,Station entry / exit,2019-01-01,SUN,IN,7986.0,358.0,1538.0,3852.0,1411.0,690.0,137.0
LU,740,UXBu,Uxbridge,Station entry / exit,2019-01-01,SUN,IN,5128.0,77.0,572.0,2770.0,1140.0,442.0,127.0
LU,777,VUXu,Vauxhall LU,Station entry / exit,2019-01-01,SUN,IN,29289.0,530.0,2859.0,16024.0,6120.0,2971.0,785.0
LU,741,VICu,Victoria LU,Station entry / exit,2019-01-01,SUN,IN,78923.0,585.0,6748.0,37856.0,18170.0,11708.0,3856.0
LU,742,WALu,Walthamstow Central,Station entry / exit,2019-01-01,SUN,IN,16243.0,759.0,3012.0,8131.0,2715.0,1296.0,330.0
LU,743,WANu,Wanstead,Station entry / exit,2019-01-01,SUN,IN,2169.0,47.0,244.0,1238.0,414.0,180.0,46.0
LU,745,WSTu,Warren Street,Station entry / exit,2019-01-01,SUN,IN,9735.0,167.0,824.0,3691.0,2795.0,1714.0,544.0
LU,746,WARu,Warwick Avenue,Station entry / exit,2019-01-01,SUN,IN,3461.0,0.0,342.0,1906.0,769.0,331.0,113.0
LU,747,WLOu,Waterloo LU,Station entry / exit,2019-01-01,SUN,IN,52422.0,294.0,3073.0,23580.0,14193.0,8516.0,2766.0
LU,748,WATu,Watford,Station entry / exit,2019-01-01,SUN,IN,957.0,17.0,157.0,475.0,191.0,90.0,27.0
LU,751,WEMu,Wembley Central,Station entry / exit,2019-01-01,SUN,IN,4871.0,21.0,690.0,2387.0,1095.0,507.0,171.0
LU,752,WPKu,Wembley Park,Station entry / exit,2019-01-01,SUN,IN,14809.0,460.0,1661.0,7075.0,3347.0,1579.0,687.0
LU,753,WACu,West Acton,Station entry / exit,2019-01-01,SUN,IN,1257.0,43.0,196.0,746.0,188.0,67.0,17.0
LU,755,WBTu,West Brompton,Station entry / exit,2019-01-01,SUN,IN,3896.0,5.0,520.0,1885.0,898.0,461.0,127.0
LU,756,WFYu,West Finchley,Station entry / exit,2019-01-01,SUN,IN,1120.0,14.0,188.0,651.0,186.0,70.0,11.0
LU,757,WHMu,West Ham,Station entry / exit,2019-01-01,SUN,IN,3970.0,183.0,658.0,1841.0,793.0,367.0,128.0
LU,758,WHDu,West Hampstead LU,Station entry / exit,2019-01-01,SUN,IN,9002.0,68.0,1002.0,4844.0,1860.0,894.0,334.0
LU,759,WHRu,West Harrow,Station entry / exit,2019-01-01,SUN,IN,1005.0,27.0,192.0,525.0,188.0,61.0,12.0
LU,760,WKNu,West Kensington,Station entry / exit,2019-01-01,SUN,IN,4324.0,41.0,609.0,2288.0,818.0,430.0,138.0
LU,762,WRPu,West Ruislip,Station entry / exit,2019-01-01,SUN,IN,1155.0,23.0,172.0,643.0,188.0,107.0,22.0
LU,754,WBPu,Westbourne Park,Station entry / exit,2019-01-01,SUN,IN,3016.0,18.0,327.0,1589.0,648.0,317.0,117.0
LU,761,WMSu,Westminster,Station entry / exit,2019-01-01,SUN,IN,22465.0,114.0,637.0,10717.0,7147.0,3141.0,709.0
LU,764,WCTu,White City,Station entry / exit,2019-01-01,SUN,IN,6218.0,117.0,550.0,2577.0,1860.0,859.0,255.0
LU,763,WCLu,Whitechapel,Station entry / exit,2019-01-01,SUN,IN,8576.0,92.0,895.0,3631.0,2065.0,1443.0,450.0
LU,765,WLGu,Willesden Green,Station entry / exit,2019-01-01,SUN,IN,7770.0,219.0,1318.0,4154.0,1272.0,637.0,170.0
LU,766,WJNu,Willesden Junction,Station entry / exit,2019-01-01,SUN,IN,3821.0,17.0,531.0,1997.0,765.0,410.0,101.0
LU,768,WMPu,Wimbledon Park,Station entry / exit,2019-01-01,SUN,IN,1589.0,8.0,210.0,977.0,296.0,80.0,18.0
LU,770,WGNu,Wood Green,Station entry / exit,2019-01-01,SUN,IN,12046.0,512.0,1934.0,5780.0,2408.0,1123.0,289.0
LU,599,WDLu,Wood Lane,Station entry / exit,2019-01-01,SUN,IN,3480.0,9.0,185.0,1460.0,1324.0,391.0,111.0
LU,769,WFDu,Woodford,Station entry / exit,2019-01-01,SUN,IN,4421.0,135.0,695.0,2600.0,659.0,280.0,52.0
LU,771,WSPu,Woodside Park,Station entry / exit,2019-01-01,SUN,IN,2782.0,42.0,392.0,1545.0,527.0,225.0,51.0
LU,500,ACTu,Acton Town,Station entry / exit,2019-01-01,SUN,OUT,5492.0,119.0,367.0,1755.0,1441.0,1168.0,642.0
LU,502,ALDu,Aldgate,Station entry / exit,2019-01-01,SUN,OUT,5779.0,12.0,441.0,2553.0,1379.0,938.0,456.0
LU,503,ALEu,Aldgate East,Station entry / exit,2019-01-01,SUN,OUT,12707.0,74.0,688.0,5898.0,3073.0,2061.0,913.0
LU,505,ALPu,Alperton,Station entry / exit,2019-01-01,SUN,OUT,2577.0,3.0,253.0,1076.0,587.0,422.0,236.0
LU,506,AMEu,Amersham,Station entry / exit,2019-01-01,SUN,OUT,1399.0,7.0,85.0,521.0,366.0,301.0,119.0
LU,507,ANGu,Angel,Station entry / exit,2019-01-01,SUN,OUT,13999.0,0.0,1018.0,6761.0,3656.0,2009.0,555.0
LU,508,ARCu,Archway,Station entry / exit,2019-01-01,SUN,OUT,7401.0,63.0,428.0,2523.0,2148.0,1588.0,651.0
LU,509,AGRu,Arnos Grove,Station entry / exit,2019-01-01,SUN,OUT,4008.0,99.0,213.0,1272.0,1189.0,839.0,396.0
LU,510,ARLu,Arsenal,Station entry / exit,2019-01-01,SUN,OUT,2825.0,23.0,106.0,1076.0,829.0,551.0,240.0
LU,511,BSTu,Baker Street,Station entry / exit,2019-01-01,SUN,OUT,23253.0,296.0,2980.0,12636.0,4213.0,2194.0,934.0
LU,512,BALu,Balham LU,Station entry / exit,2019-01-01,SUN,OUT,10929.0,93.0,634.0,4355.0,3128.0,2007.0,712.0
LU,513,BNKu,Bank and Monument,Station entry / exit,2019-01-01,SUN,OUT,21030.0,247.0,2221.0,11181.0,4716.0,2058.0,607.0
LU,501,BARu,Barbican,Station entry / exit,2019-01-01,SUN,OUT,4480.0,16.0,400.0,2069.0,1167.0,594.0,234.0
LU,514,BKGu,Barking,Station entry / exit,2019-01-01,SUN,OUT,14074.0,169.0,1329.0,5070.0,3641.0,2683.0,1182.0
LU,515,BDEu,Barkingside,Station entry / exit,2019-01-01,SUN,OUT,965.0,16.0,46.0,314.0,301.0,202.0,86.0
LU,516,BCTu,Barons Court,Station entry / exit,2019-01-01,SUN,OUT,5410.0,56.0,351.0,1853.0,1491.0,1142.0,517.0
LU,517,BAYu,Bayswater,Station entry / exit,2019-01-01,SUN,OUT,5076.0,5.0,241.0,2007.0,1408.0,1030.0,385.0
LU,518,BECu,Becontree,Station entry / exit,2019-01-01,SUN,OUT,2452.0,15.0,168.0,845.0,715.0,494.0,215.0
LU,519,BPKu,Belsize Park,Station entry / exit,2019-01-01,SUN,OUT,4477.0,41.0,461.0,1787.0,1152.0,751.0,285.0
LU,787,BERu,Bermondsey,Station entry / exit,2019-01-01,SUN,OUT,8789.0,167.0,631.0,3165.0,2434.0,1641.0,751.0
LU,520,BNGu,Bethnal Green LU,Station entry / exit,2019-01-01,SUN,OUT,15938.0,242.0,1140.0,5817.0,4440.0,2981.0,1318.0
LU,521,BLFu,Blackfriars LU,Station entry / exit,2019-01-01,SUN,OUT,7509.0,6.0,757.0,4057.0,1611.0,828.0,250.0
LU,522,BHRu,Blackhorse Road,Station entry / exit,2019-01-01,SUN,OUT,8216.0,130.0,390.0,2482.0,2497.0,1814.0,903.0
LU,524,BDSu,Bond Street,Station entry / exit,2019-01-01,SUN,OUT,31230.0,361.0,3323.0,20344.0,5314.0,1472.0,416.0
LU,525,BORu,Borough,Station entry / exit,2019-01-01,SUN,OUT,3929.0,0.0,341.0,1535.0,1026.0,738.0,289.0
LU,526,BOSu,Boston Manor,Station entry / exit,2019-01-01,SUN,OUT,1773.0,37.0,111.0,517.0,499.0,403.0,206.0
LU,527,BGRu,Bounds Green,Station entry / exit,2019-01-01,SUN,OUT,5416.0,70.0,271.0,1683.0,1655.0,1141.0,596.0
LU,528,BWRu,Bow Road,Station entry / exit,2019-01-01,SUN,OUT,4424.0,43.0,231.0,1294.0,1288.0,1037.0,531.0
LU,529,BTXu,Brent Cross,Station entry / exit,2019-01-01,SUN,OUT,2183.0,32.0,174.0,878.0,536.0,365.0,198.0
LU,778,BRXu,Brixton LU,Station entry / exit,2019-01-01,SUN,OUT,28951.0,421.0,1450.0,9383.0,8828.0,6367.0,2502.0
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,2019-01-01,SUN,OUT,3526.0,59.0,212.0,1053.0,1069.0,748.0,385.0
LU,531,BHLu,Buckhurst Hill,Station entry / exit,2019-01-01,SUN,OUT,1204.0,12.0,70.0,453.0,363.0,210.0,96.0
LU,532,BURu,Burnt Oak,Station entry / exit,2019-01-01,SUN,OUT,3292.0,38.0,293.0,1109.0,876.0,656.0,320.0
LU,534,CRDu,Caledonian Road,Station entry / exit,2019-01-01,SUN,OUT,4979.0,61.0,351.0,1549.0,1416.0,1074.0,528.0
LU,535,CTNu,Camden Town,Station entry / exit,2019-01-01,SUN,OUT,30037.0,99.0,1958.0,19267.0,5605.0,2447.0,661.0
LU,788,CWRu,Canada Water,Station entry / exit,2019-01-01,SUN,OUT,14036.0,167.0,634.0,5349.0,3832.0,2747.0,1307.0
LU,852,CWFu,Canary Wharf LU,Station entry / exit,2019-01-01,SUN,OUT,26761.0,621.0,2216.0,10968.0,6697.0,4264.0,1995.0
LU,884,CNTu,Canning Town,Station entry / exit,2019-01-01,SUN,OUT,14572.0,285.0,851.0,4556.0,4083.0,3016.0,1781.0
LU,536,CSTu,Cannon Street LU,Station entry / exit,2019-01-01,SUN,OUT,1817.0,2.0,155.0,794.0,519.0,243.0,104.0
LU,537,CPKu,Canons Park,Station entry / exit,2019-01-01,SUN,OUT,2299.0,29.0,126.0,803.0,667.0,476.0,198.0
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,2019-01-01,SUN,OUT,935.0,2.0,79.0,369.0,215.0,142.0,128.0
LU,540,CHFu,Chalk Farm,Station entry / exit,2019-01-01,SUN,OUT,5036.0,24.0,331.0,2038.0,1346.0,1026.0,271.0
LU,541,CYLu,Chancery Lane,Station entry / exit,2019-01-01,SUN,OUT,5153.0,108.0,826.0,2451.0,999.0,579.0,190.0
LU,718,CHXu,Charing Cross LU,Station entry / exit,2019-01-01,SUN,OUT,14522.0,109.0,1439.0,8096.0,3137.0,1385.0,356.0
LU,543,CHMu,Chesham,Station entry / exit,2019-01-01,SUN,OUT,624.0,0.0,43.0,229.0,159.0,133.0,60.0
LU,544,CHGu,Chigwell,Station entry / exit,2019-01-01,SUN,OUT,249.0,4.0,26.0,102.0,66.0,36.0,15.0
LU,545,CHPu,Chiswick Park,Station entry / exit,2019-01-01,SUN,OUT,1331.0,4.0,116.0,527.0,363.0,209.0,112.0
LU,546,CWDu,Chorleywood,Station entry / exit,2019-01-01,SUN,OUT,1013.0,3.0,83.0,468.0,285.0,98.0,76.0
LU,547,CPCu,Clapham Common,Station entry / exit,2019-01-01,SUN,OUT,9556.0,130.0,542.0,3819.0,2727.0,1696.0,642.0
LU,548,CPNu,Clapham North,Station entry / exit,2019-01-01,SUN,OUT,6036.0,72.0,241.0,1974.0,1893.0,1375.0,481.0
LU,549,CPSu,Clapham South,Station entry / exit,2019-01-01,SUN,OUT,6996.0,48.0,326.0,2407.0,2182.0,1506.0,527.0
LU,550,CFSu,Cockfosters,Station entry / exit,2019-01-01,SUN,OUT,1923.0,18.0,142.0,689.0,570.0,321.0,183.0
LU,551,COLu,Colindale,Station entry / exit,2019-01-01,SUN,OUT,6179.0,88.0,309.0,1908.0,1761.0,1426.0,687.0
LU,552,CLWu,Colliers Wood,Station entry / exit,2019-01-01,SUN,OUT,6207.0,92.0,287.0,2232.0,1651.0,1326.0,619.0
LU,553,COVu,Covent Garden,Station entry / exit,2019-01-01,SUN,OUT,22924.0,76.0,1446.0,15092.0,4545.0,1542.0,223.0
LU,554,CRXu,Croxley,Station entry / exit,2019-01-01,SUN,OUT,456.0,0.0,31.0,153.0,143.0,79.0,50.0
LU,555,DGEu,Dagenham East,Station entry / exit,2019-01-01,SUN,OUT,1805.0,30.0,134.0,685.0,457.0,337.0,162.0
LU,556,DGHu,Dagenham Heathway,Station entry / exit,2019-01-01,SUN,OUT,4141.0,171.0,333.0,1541.0,1004.0,771.0,321.0
LU,557,DEBu,Debden,Station entry / exit,2019-01-01,SUN,OUT,1283.0,10.0,116.0,480.0,349.0,228.0,100.0
LU,558,DHLu,Dollis Hill,Station entry / exit,2019-01-01,SUN,OUT,3689.0,69.0,278.0,1152.0,998.0,763.0,429.0
LU,560,EBYu,Ealing Broadway,Station entry / exit,2019-01-01,SUN,OUT,12981.0,221.0,844.0,4692.0,3623.0,2487.0,1114.0
LU,561,ECMu,Ealing Common,Station entry / exit,2019-01-01,SUN,OUT,2596.0,2.0,177.0,868.0,764.0,528.0,257.0
LU,562,ECTu,Earl's Court,Station entry / exit,2019-01-01,SUN,OUT,20306.0,380.0,1557.0,7428.0,5252.0,4027.0,1662.0
LU,563,EACu,East Acton,Station entry / exit,2019-01-01,SUN,OUT,3356.0,59.0,247.0,997.0,918.0,761.0,374.0
LU,565,EFYu,East Finchley,Station entry / exit,2019-01-01,SUN,OUT,5040.0,31.0,214.0,1619.0,1624.0,1068.0,484.0
LU,566,EHMu,East Ham,Station entry / exit,2019-01-01,SUN,OUT,10785.0,35.0,730.0,3949.0,2905.0,2094.0,1072.0
LU,567,EPYu,East Putney,Station entry / exit,2019-01-01,SUN,OUT,5102.0,0.0,190.0,1845.0,1665.0,1003.0,399.0
LU,564,ETEu,Eastcote,Station entry / exit,2019-01-01,SUN,OUT,1628.0,1.0,84.0,608.0,505.0,302.0,128.0
LU,568,EDGu,Edgware,Station entry / exit,2019-01-01,SUN,OUT,4152.0,50.0,258.0,1564.0,1157.0,772.0,351.0
LU,774,ERBu,Edgware Road (Bak),Station entry / exit,2019-01-01,SUN,OUT,3660.0,2.0,308.0,1283.0,1064.0,701.0,302.0
LU,569,ERDu,Edgware Road (DIS),Station entry / exit,2019-01-01,SUN,OUT,4675.0,8.0,356.0,2024.0,1167.0,778.0,342.0
LU,570,ELEu,Elephant & Castle LU,Station entry / exit,2019-01-01,SUN,OUT,17093.0,1.0,963.0,6431.0,4815.0,3389.0,1494.0
LU,571,EPKu,Elm Park,Station entry / exit,2019-01-01,SUN,OUT,1620.0,8.0,127.0,605.0,428.0,300.0,152.0
LU,542,EMBu,Embankment,Station entry / exit,2019-01-01,SUN,OUT,15051.0,65.0,1220.0,8818.0,3327.0,1344.0,277.0
LU,572,EPPu,Epping,Station entry / exit,2019-01-01,SUN,OUT,2903.0,11.0,181.0,945.0,955.0,535.0,276.0
LU,574,EUSu,Euston LU,Station entry / exit,2019-01-01,SUN,OUT,42635.0,262.0,4260.0,18931.0,11490.0,6270.0,1422.0
LU,575,ESQu,Euston Square,Station entry / exit,2019-01-01,SUN,OUT,7426.0,8.0,921.0,3579.0,1621.0,1055.0,242.0
LU,576,FLPu,Fairlop,Station entry / exit,2019-01-01,SUN,OUT,910.0,99.0,90.0,294.0,223.0,140.0,64.0
