unique_id,station_unique_id,line,mode,platform_number,platform_naptan_code,cardinal_direction,friendly_name,is_customer_facing,has_service_interchange,has_step_free_route_information,direction_towards,designated_level_access_point,level_access_by_manual_ramp,additional_accessibility_information
940GZZDLPUD-Plat01-EB-dlr,940GZZDLPUD,dlr,dlr,1,,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,Stratford,FALSE,FALSE,
940GZZDLPUD-Plat02-WB-dlr,940GZZDLPUD,dlr,dlr,2,,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,Poplar,FALSE,FALSE,
940GZZDLRAL-Plat01-EB-dlr,940GZZDLRAL,dlr,dlr,1,,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,Beckton,FALSE,FALSE,
940GZZDLRAL-Plat02-WB-dlr,940GZZDLRAL,dlr,dlr,2,,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,Canning Town,FALSE,FALSE,
940GZZDLRVC-Plat01-EB-dlr,940GZZDLRVC,dlr,dlr,1,,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,Beckton,FALSE,FALSE,
940GZZDLRVC-Plat02-WB-dlr,940GZZDLRVC,dlr,dlr,2,,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,Canning Town,FALSE,FALSE,
940GZZDLSHS-Plat01-SB-dlr,940GZZDLSHS,dlr,dlr,1,,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,Canning Town,FALSE,FALSE,
940GZZDLSHS-Plat02-NB-dlr,940GZZDLSHS,dlr,dlr,2,,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,Stratford,FALSE,FALSE,
940GZZDLSIT-Plat01-SB-dlr,940GZZDLSIT,dlr,dlr,1,,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,Woolwich,FALSE,FALSE,
940GZZDLSIT-Plat02-SB-dlr,940GZZDLSIT,dlr,dlr,2,,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Woolwich,FALSE,FALSE,
940GZZDLSOQ-Plat01-SB-dlr,940GZZDLSOQ,dlr,dlr,1,,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,Lewisham,FALSE,FALSE,
940GZZDLSOQ-Plat02-NB-dlr,940GZZDLSOQ,dlr,dlr,2,,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,Canary Wharf,FALSE,FALSE,
940GZZDLSTL-Plat01-SB-dlr,940GZZDLSTL,dlr,dlr,1,,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,Canning Town,FALSE,FALSE,
940GZZDLSTL-Plat02-NB-dlr,940GZZDLSTL,dlr,dlr,2,,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,Stratford,FALSE,FALSE,
940GZZDLWFE-Plat01-EB-dlr,940GZZDLWFE,dlr,dlr,1,,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,Canary Wharf and Poplar,FALSE,FALSE,
940GZZDLWFE-Plat02-WB-dlr,940GZZDLWFE,dlr,dlr,2,,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,Shadwell,FALSE,FALSE,
940GZZDLWIQ-Plat02-SB-dlr,940GZZDLWIQ,dlr,dlr,2,,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,Canary Wharf,FALSE,FALSE,
940GZZDLWIQ-Plat03-NB-dlr,940GZZDLWIQ,dlr,dlr,3,,Northbound,Northbound Platform 3,TRUE,FALSE,TRUE,Stratford,FALSE,FALSE,
940GZZDLWIQ-Plat04-WB-dlr,940GZZDLWIQ,dlr,dlr,4,,Westbound,Westbound Platform 4,TRUE,FALSE,TRUE,Westferry,FALSE,FALSE,
940GZZDLWSV-Plat01-SB-dlr,940GZZDLWSV,dlr,dlr,1,,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,Woolwich Arsenal,FALSE,FALSE,
940GZZDLWSV-Plat02-NB-dlr,940GZZDLWSV,dlr,dlr,2,,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,Bank and Stratford,FALSE,FALSE,
940GZZLUACT-Plat01-WB-district|piccadilly,940GZZLUACT,district,tube,1,9400ZZLUACT1,Westbound,Westbound Platform 1,TRUE,TRUE,TRUE,Ealing Broadway,FALSE,TRUE,
940GZZLUACT-Plat02-WB-piccadilly,940GZZLUACT,piccadilly,tube,2,9400ZZLUACT3,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,Uxbridge or Heathrow,FALSE,TRUE,
940GZZLUACT-Plat03-EB-piccadilly,940GZZLUACT,piccadilly,tube,3,9400ZZLUACT4,Eastbound,Eastbound Platform 3,TRUE,FALSE,TRUE,Oakwood,FALSE,TRUE,
940GZZLUACT-Plat04-EB-district|piccadilly,940GZZLUACT,district,tube,4,9400ZZLUACT2,Eastbound,Eastbound Platform 4,TRUE,TRUE,TRUE,Upminster,FALSE,TRUE,
940GZZLUACY-Plat01-NB-northern,940GZZLUACY,northern,tube,1,9400ZZLUACY1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUACY-Plat02-SB-northern,940GZZLUACY,northern,tube,2,9400ZZLUACY1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUADE-Plat01-WB-district|hammersmith-city,940GZZLUADE,district,tube,1,9400ZZLUADE2,Westbound,Westbound Platform 1,TRUE,TRUE,TRUE,Earl's Court,FALSE,TRUE,
940GZZLUADE-Plat02-EB-district|hammersmith-city,940GZZLUADE,district,tube,2,9400ZZLUADE1,Eastbound,Eastbound Platform 2,TRUE,TRUE,TRUE,Upminster,FALSE,FALSE,
940GZZLUAGL-Plat01-SB-northern,940GZZLUAGL,northern,tube,1,9400ZZLUAGL1,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUAGL-Plat02-NB-northern,940GZZLUAGL,northern,tube,2,9400ZZLUAGL1,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUALD-Plat01-EB-circle,940GZZLUALD,circle,tube,1,,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUALD-Plat02-NB-metropolitan,940GZZLUALD,metropolitan,tube,2,,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUALD-Plat03-NB-metropolitan,940GZZLUALD,metropolitan,tube,3,,Northbound,Northbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUALD-Plat04-WB-circle,940GZZLUALD,circle,tube,4,,Westbound,Westbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUALP-Plat01-WB-piccadilly,940GZZLUALP,piccadilly,tube,1,9400ZZLUALP2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUALP-Plat02-EB-piccadilly,940GZZLUALP,piccadilly,tube,2,9400ZZLUALP1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUASG-Plat01-EB-piccadilly,940GZZLUASG,piccadilly,tube,1,,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUASG-Plat02-EB-piccadilly,940GZZLUASG,piccadilly,tube,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUASG-Plat03-WB-piccadilly,940GZZLUASG,piccadilly,tube,3,,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUASG-Plat04-WB-piccadilly,940GZZLUASG,piccadilly,tube,4,,Westbound,Westbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUASL-Plat01-EB-piccadilly,940GZZLUASL,piccadilly,tube,1,9400ZZLUASL1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUASL-Plat02-WB-piccadilly,940GZZLUASL,piccadilly,tube,2,9400ZZLUASL2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBBB-Plat01-WB-district|hammersmith-city,940GZZLUBBB,district,tube,1,9400ZZLUBBB2,Westbound,Westbound Platform 1,TRUE,TRUE,TRUE,,FALSE,TRUE,
940GZZLUBBB-Plat02-EB-district|hammersmith-city,940GZZLUBBB,district,tube,2,9400ZZLUBBB1,Eastbound,Eastbound Platform 2,TRUE,TRUE,TRUE,,FALSE,TRUE,
940GZZLUBBN-Plat01-EB-circle|hammersmith-city|metropolitan,940GZZLUBBN,circle,tube,1,9400ZZLUBBN1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBBN-Plat02-WB-circle|hammersmith-city|metropolitan,940GZZLUBBN,circle,tube,2,9400ZZLUBBN2,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,TRUE,FALSE,"Step free access to Westbound trains from Barbican is available via lifts within Farringdon's Long Lane entrance. The Long Lane entrance to Farringdon station is open between 06:30 and 23:00 on Monday to Saturday. It is not open on Sundays. When this entrance is closed, step-free access is available at Farringdon Station"
940GZZLUBDS-Plat01-EB-piccadilly,940GZZLUBDS,piccadilly,tube,1,9400ZZLUBDS1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBDS-Plat02-WB-piccadilly,940GZZLUBDS,piccadilly,tube,2,9400ZZLUBDS1,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBEC-Plat01-WB-district,940GZZLUBEC,district,tube,1,9400ZZLUBEC2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBEC-Plat02-EB-district,940GZZLUBEC,district,tube,2,9400ZZLUBEC1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBKE-Plat01-WB-central,940GZZLUBKE,central,tube,1,9400ZZLUBKE2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBKE-Plat02-EB-central,940GZZLUBKE,central,tube,2,9400ZZLUBKE1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Woodford,FALSE,TRUE,
940GZZLUBKH-Plat01-WB-central,940GZZLUBKH,central,tube,1,9400ZZLUBKH2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,TRUE,
940GZZLUBKH-Plat02-EB-central,940GZZLUBKH,central,tube,2,9400ZZLUBKH1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,TRUE,
940GZZLUBLG-Plat01-WB-central,940GZZLUBLG,central,tube,1,9400ZZLUBLG1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBLG-Plat02-EB-central,940GZZLUBLG,central,tube,2,9400ZZLUBLG1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBMY-Plat01-WB-jubilee,940GZZLUBMY,jubilee,tube,1,9400ZZLUBMY2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Stanmore,FALSE,FALSE,"For level access leaving the train at Green Park or Wembley Park, please travel in the correct carriage."
940GZZLUBMY-Plat02-EB-jubilee,940GZZLUBMY,jubilee,tube,2,9400ZZLUBMY1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Stratford,FALSE,FALSE,
HUBBDS-Plat01-WB-central,HUBBDS,central,tube,1,9400ZZLUBND1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Stratford,FALSE,TRUE,
HUBBDS-Plat02-EB-central,HUBBDS,central,tube,2,9400ZZLUBND1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Ealing Broadway,FALSE,TRUE,
HUBBDS-Plat03-NB-jubilee,HUBBDS,jubilee,tube,3,9400ZZLUBND2,Northbound,Northbound Platform 3,TRUE,FALSE,TRUE,Stanmore,TRUE,FALSE,
HUBBDS-Plat04-SB-jubilee,HUBBDS,jubilee,tube,4,9400ZZLUBND3,Southbound,Southbound Platform 4,TRUE,FALSE,TRUE,Stratford,FALSE,TRUE,
940GZZLUBOR-Plat01-NB-northern,940GZZLUBOR,northern,tube,1,9400ZZLUBOR1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Camden Town,TRUE,FALSE,
940GZZLUBOR-Plat02-SB-northern,940GZZLUBOR,northern,tube,2,9400ZZLUBOR2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBOS-Plat01-WB-piccadilly,940GZZLUBOS,piccadilly,tube,1,9400ZZLUBOS2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBOS-Plat02-EB-piccadilly,940GZZLUBOS,piccadilly,tube,2,9400ZZLUBOS1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBSC-Plat01-WB-district,940GZZLUBSC,district,tube,1,9400ZZLUBSC2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBSC-Plat02-WB-piccadilly,940GZZLUBSC,piccadilly,tube,2,9400ZZLUBSC4,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBSC-Plat03-EB-piccadilly,940GZZLUBSC,piccadilly,tube,3,9400ZZLUBSC3,Eastbound,Eastbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBSC-Plat04-EB-district,940GZZLUBSC,district,tube,4,9400ZZLUBSC1,Eastbound,Eastbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBST-Plat01-NB-metropolitan,940GZZLUBST,metropolitan,tube,1,9400ZZLUBST7,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBST-Plat02-NB-metropolitan,940GZZLUBST,metropolitan,tube,2,9400ZZLUBST7,Northbound,Northbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBST-Plat03-SB-metropolitan,940GZZLUBST,metropolitan,tube,3,9400ZZLUBST8,Southbound,Southbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBST-Plat04-NB-metropolitan,940GZZLUBST,metropolitan,tube,4,9400ZZLUBST7,Northbound,Northbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBST-Plat05-EB-circle|hammersmith-city,940GZZLUBST,circle,tube,5,9400ZZLUBST3,Eastbound,Eastbound Platform 5,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBST-Plat06-WB-circle|hammersmith-city,940GZZLUBST,circle,tube,6,9400ZZLUBST4,Westbound,Westbound Platform 6,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBST-Plat07-SB-jubilee,940GZZLUBST,jubilee,tube,7,9400ZZLUBST5,Southbound,Southbound Platform 7,TRUE,FALSE,TRUE,Westminster,TRUE,FALSE,
940GZZLUBST-Plat08-SB-bakerloo,940GZZLUBST,bakerloo,tube,8,9400ZZLUBST1,Southbound,Southbound Platform 8,TRUE,FALSE,TRUE,Oxford Circus,FALSE,TRUE,
940GZZLUBST-Plat09-NB-bakerloo,940GZZLUBST,bakerloo,tube,9,9400ZZLUBST2,Northbound,Northbound Platform 9,TRUE,FALSE,TRUE,Harrow & Wealdstone,FALSE,FALSE,
940GZZLUBST-Plat10-NB-jubilee,940GZZLUBST,jubilee,tube,10,9400ZZLUBST6,Northbound,Northbound Platform 10,TRUE,FALSE,TRUE,Stanmore,TRUE,FALSE,
940GZZLUBTK-Plat01-NB-northern,940GZZLUBTK,northern,tube,1,9400ZZLUBTK1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBTK-Plat02-SB-northern,940GZZLUBTK,northern,tube,2,9400ZZLUBTK1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBTX-Plat01-NB-northern,940GZZLUBTX,northern,tube,1,9400ZZLUBTX1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBTX-Plat02-SB-northern,940GZZLUBTX,northern,tube,2,9400ZZLUBTX1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBWR-Plat01-WB-district|hammersmith-city,940GZZLUBWR,district,tube,1,9400ZZLUBWR2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBWR-Plat02-EB-district|hammersmith-city,940GZZLUBWR,district,tube,2,9400ZZLUBWR1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBWT-Plat01-WB-circle|district,940GZZLUBWT,circle,tube,1,,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBWT-Plat02-EB-circle|district,940GZZLUBWT,circle,tube,2,,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBZP-Plat01-NB-northern,940GZZLUBZP,northern,tube,1,9400ZZLUBZP1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUBZP-Plat02-SB-northern,940GZZLUBZP,northern,tube,2,9400ZZLUBZP2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCAR-Plat01-EB-piccadilly,940GZZLUCAR,piccadilly,tube,1,9400ZZLUCAR1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,,TRUE,FALSE,
940GZZLUCAR-Plat02-WB-piccadilly,940GZZLUCAR,piccadilly,tube,2,9400ZZLUCAR1,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,TRUE,FALSE,
940GZZLUCFM-Plat01-NB-northern,940GZZLUCFM,northern,tube,1,9400ZZLUCFM1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCFM-Plat02-SB-northern,940GZZLUCFM,northern,tube,2,9400ZZLUCFM1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCGN-Plat01-WB-piccadilly,940GZZLUCGN,piccadilly,tube,1,9400ZZLUCGN2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCGN-Plat02-EB-piccadilly,940GZZLUCGN,piccadilly,tube,2,9400ZZLUCGN1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCHL-Plat01-WB-central,940GZZLUCHL,central,tube,1,9400ZZLUCHL2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCHL-Plat02-EB-central,940GZZLUCHL,central,tube,2,9400ZZLUCHL1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCKS-Plat01-WB-piccadilly,940GZZLUCKS,piccadilly,tube,1,9400ZZLUCKS1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,TRUE,
940GZZLUCKS-Plat02-WB-piccadilly,940GZZLUCKS,piccadilly,tube,2,9400ZZLUCKS1,Westbound,Westbound Platform 2,TRUE,FALSE,TRUE,,FALSE,TRUE,
940GZZLUCKS-Plat04-WB-piccadilly,940GZZLUCKS,piccadilly,tube,4,9400ZZLUCKS1,Westbound,Westbound Platform 4,TRUE,FALSE,TRUE,,FALSE,TRUE,
940GZZLUCND-Plat01-NB-northern,940GZZLUCND,northern,tube,1,9400ZZLUCND1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCND-Plat02-SB-northern,940GZZLUCND,northern,tube,2,9400ZZLUCND1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCPC-Plat01-NB-northern,940GZZLUCPC,northern,tube,1,9400ZZLUCPC1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCPC-Plat02-SB-northern,940GZZLUCPC,northern,tube,2,9400ZZLUCPC1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCPK-Plat01-NB-jubilee,940GZZLUCPK,jubilee,tube,1,9400ZZLUCPK1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCPK-Plat02-SB-jubilee,940GZZLUCPK,jubilee,tube,2,9400ZZLUCPK2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCPN-Plat01-NB-northern,940GZZLUCPN,northern,tube,1,9400ZZLUCPN1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCPN-Plat02-SB-northern,940GZZLUCPN,northern,tube,2,9400ZZLUCPN1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCPS-Plat01-NB-northern,940GZZLUCPS,northern,tube,1,9400ZZLUCPS1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCPS-Plat02-SB-northern,940GZZLUCPS,northern,tube,2,9400ZZLUCPS1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCSD-Plat01-NB-northern,940GZZLUCSD,northern,tube,1,9400ZZLUCSD1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCSD-Plat02-SB-northern,940GZZLUCSD,northern,tube,2,9400ZZLUCSD1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCSM-Plat01-SB-metropolitan,940GZZLUCSM,metropolitan,tube,1,9400ZZLUCSM1,Southbound,Southbound Platform 1,TRUE,FALSE,TRUE,Liverpool Street,FALSE,TRUE,
940GZZLUCTN-Plat01-NB-northern,940GZZLUCTN,northern,tube,1,9400ZZLUCTN2,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,Edgware,TRUE,FALSE,
940GZZLUCTN-Plat02-SB-northern,940GZZLUCTN,northern,tube,2,9400ZZLUCTN4,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCTN-Plat03-NB-northern,940GZZLUCTN,northern,tube,3,9400ZZLUCTN1,Northbound,Northbound Platform 3,TRUE,FALSE,TRUE,High Barnet,TRUE,FALSE,
940GZZLUCTN-Plat04-SB-northern,940GZZLUCTN,northern,tube,4,9400ZZLUCTN3,Southbound,Southbound Platform 4,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCWL-Plat01-WB-central,940GZZLUCWL,central,tube,1,9400ZZLUCWL2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCWL-Plat02-EB-central,940GZZLUCWL,central,tube,2,9400ZZLUCWL1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCWP-Plat01-WB-district,940GZZLUCWP,district,tube,1,9400ZZLUCWP2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCWP-Plat02-EB-district,940GZZLUCWP,district,tube,2,9400ZZLUCWP1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCXY-Plat01-NB-metropolitan,940GZZLUCXY,metropolitan,tube,1,9400ZZLUCXY1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUCXY-Plat02-SB-metropolitan,940GZZLUCXY,metropolitan,tube,2,9400ZZLUCXY2,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUDBN-Plat01-WB-central,940GZZLUDBN,central,tube,1,9400ZZLUDBN2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,TRUE,
940GZZLUDBN-Plat02-EB-central,940GZZLUDBN,central,tube,2,9400ZZLUDBN1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Epping,FALSE,TRUE,
940GZZLUDGE-Plat01-WB-district,940GZZLUDGE,district,tube,1,9400ZZLUDGE2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUDGE-Plat02-EB-district,940GZZLUDGE,district,tube,2,9400ZZLUDGE1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUDGE-Plat03-WB-district,940GZZLUDGE,district,tube,3,9400ZZLUDGE2,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUDGY-Plat01-WB-district,940GZZLUDGY,district,tube,1,9400ZZLUDGY1,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,Earl's Court,FALSE,FALSE,
940GZZLUDGY-Plat02-EB-district,940GZZLUDGY,district,tube,2,9400ZZLUDGY2,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Upminster,FALSE,FALSE,
940GZZLUDOH-Plat01-NB-jubilee,940GZZLUDOH,jubilee,tube,1,9400ZZLUDOH1,Northbound,Northbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUDOH-Plat02-SB-jubilee,940GZZLUDOH,jubilee,tube,2,9400ZZLUDOH1,Southbound,Southbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUEAE-Plat01-WB-metropolitan|piccadilly,940GZZLUEAE,metropolitan,tube,1,9400ZZLUEAE2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUEAE-Plat02-EB-metropolitan|piccadilly,940GZZLUEAE,metropolitan,tube,2,9400ZZLUEAE1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUEAN-Plat01-WB-central,940GZZLUEAN,central,tube,1,9400ZZLUEAN2,Westbound,Westbound Platform 1,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUEAN-Plat02-EB-central,940GZZLUEAN,central,tube,2,9400ZZLUEAN1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,,FALSE,FALSE,
940GZZLUECM-Plat01-WB-district|piccadilly,940GZZLUECM,district,tube,1,9400ZZLUECM2,Westbound,Westbound Platform 1,TRUE,TRUE,TRUE,Ealing Broadway,FALSE,TRUE,
940GZZLUECM-Plat02-EB-district|piccadilly,940GZZLUECM,district,tube,2,9400ZZLUECM1,Eastbound,Eastbound Platform 2,TRUE,TRUE,TRUE,,FALSE,FALSE,
940GZZLUECT-Plat01-EB-district,940GZZLUECT,district,tube,1,9400ZZLUECT1,Eastbound,Eastbound Platform 1,TRUE,FALSE,TRUE,Upminster,TRUE,FALSE,
940GZZLUECT-Plat02-EB-district,940GZZLUECT,district,tube,2,9400ZZLUECT1,Eastbound,Eastbound Platform 2,TRUE,FALSE,TRUE,Upminster,TRUE,FALSE,
940GZZLUECT-Plat03-WB-district,940GZZLUECT,district,tube,3,9400ZZLUECT2,Westbound,Westbound Platform 3,TRUE,FALSE,TRUE,"Kensington (Olympia), Wimbledon or Hammersmith",TRUE,FALSE,
940GZZLUECT-Plat04-WB-district,940GZZLUECT,district,tube,4,9400ZZLUECT2,Westbound,Westbound Platform 4,TRUE,FALSE,TRUE,"Kensington (Olympia), Wimbledon or Hammersmith",TRUE,FALSE,
