Rail Station Name,Travel Location No,Month Name (Travel Date),Calendar Year (Travel Date),Transaction Type,Count of Taps
King George V,523,June,2020,Exit,7738
King George V,523,June,2020,Entry,9993
Kings Cross LU (North),600,June,2020,Entry,509
Kings Cross LU (North),600,June,2020,Exit,214354
Kings Cross LU (Tube),625,June,2020,Exit,37262
Kings Cross LU (Tube),625,June,2020,Entry,216011
Kings Cross LU (Western),772,June,2020,Entry,114402
Kings Cross LU (Western),772,June,2020,Exit,66180
Kings Cross NR,6121,June,2020,Entry,8836
Kings Cross NR,6121,June,2020,Exit,6542
Kingsbury,624,June,2020,Exit,48398
Kingsbury,624,June,2020,Entry,50018
Kingston,5565,June,2020,Entry,20965
Kingston,5565,June,2020,Exit,20867
Kingswood,5366,June,2020,Exit,341
Kingswood,5366,June,2020,Entry,354
Knightsbridge,626,June,2020,Entry,99414
Knightsbridge,626,June,2020,Exit,107602
Knockholt,5109,June,2020,Exit,179
Knockholt,5109,June,2020,Entry,239
Ladbroke Grove,627,June,2020,Exit,32788
Ladbroke Grove,627,June,2020,Entry,34393
Ladywell,5057,June,2020,Exit,2566
Ladywell,5057,June,2020,Entry,3007
Lambeth North,628,June,2020,Exit,14893
Lambeth North,628,June,2020,Entry,17686
Lancaster Gate,629,June,2020,Exit,4
Langdon Park,853,June,2020,Exit,6613
Langdon Park,853,June,2020,Entry,8236
Langley Berks,3171,June,2020,Entry,3
Langley Berks,3171,June,2020,Exit,31
Latimer Road,630,June,2020,Exit,14048
Latimer Road,630,June,2020,Entry,14762
Lea Bridge,6927,June,2020,Entry,3454
Lea Bridge,6927,June,2020,Exit,3102
Lee,5110,June,2020,Exit,3845
Lee,5110,June,2020,Entry,4798
Leicester Square,631,June,2020,Entry,85770
Leicester Square,631,June,2020,Exit,78724
Lewisham DLR,940,June,2020,Exit,19656
Lewisham DLR,940,June,2020,Entry,22667
Lewisham NR,5051,June,2020,Exit,63546
Lewisham NR,5051,June,2020,Entry,63123
Leyton,632,June,2020,Exit,122207
Leyton,632,June,2020,Entry,134040
Leyton Midland Road,7402,June,2020,Exit,21353
Leyton Midland Road,7402,June,2020,Entry,21387
Leytonstone,633,June,2020,Entry,98052
Leytonstone,633,June,2020,Exit,96023
Leytonstone High Road,7403,June,2020,Entry,16009
Leytonstone High Road,7403,June,2020,Exit,15294
Limehouse DLR,862,June,2020,Exit,15744
Limehouse DLR,862,June,2020,Entry,20098
Limehouse NR,7491,June,2020,Exit,27412
Limehouse NR,7491,June,2020,Entry,14802
Liverpool Street LU,634,June,2020,Entry,225067
Liverpool Street LU,634,June,2020,Exit,236295
Liverpool Street NR,6965,June,2020,Exit,225459
Liverpool Street NR,6965,June,2020,Entry,249543
London Bridge LU,635,June,2020,Entry,365836
London Bridge LU,635,June,2020,Exit,344786
London Bridge NR,6336,June,2020,Entry,29283
London Bridge NR,6336,June,2020,Exit,37890
London Bridge NR,5148,June,2020,Exit,256214
London Bridge NR,5148,June,2020,Entry,251880
London City Airport,533,June,2020,Exit,4450
London City Airport,533,June,2020,Entry,5546
London Fields,6966,June,2020,Entry,3059
London Fields,6966,June,2020,Exit,2887
Loughborough Junct,5082,June,2020,Entry,10750
Loughborough Junct,5082,June,2020,Exit,9775
Loughton,636,June,2020,Exit,19787
Loughton,636,June,2020,Entry,19103
Lower Sydenham,5053,June,2020,Entry,2257
Lower Sydenham,5053,June,2020,Exit,2056
Luton Airport Parkway,3645,June,2020,Entry,788
Luton Airport Parkway,3645,June,2020,Exit,1308
Maida Vale,637,June,2020,Entry,22511
Maida Vale,637,June,2020,Exit,23027
Maidenhead,3147,June,2020,Exit,1088
Maidenhead,3147,June,2020,Entry,1130
Malden Manor,5599,June,2020,Entry,1126
Malden Manor,5599,June,2020,Exit,785
Manor House,638,June,2020,Entry,12
Manor House,638,June,2020,Exit,52
Manor Park,6883,June,2020,Entry,32912
Manor Park,6883,June,2020,Exit,32099
Mansion House,639,June,2020,Exit,10820
Mansion House,639,June,2020,Entry,10024
Marble Arch,640,June,2020,Entry,82055
Marble Arch,640,June,2020,Exit,85699
Maryland,6970,June,2020,Exit,16006
Maryland,6970,June,2020,Entry,19718
Marylebone LU,641,June,2020,Entry,32974
Marylebone LU,641,June,2020,Exit,34162
Marylebone NR,1475,June,2020,Entry,12388
Marylebone NR,1475,June,2020,Exit,12711
Maze Hill,5149,June,2020,Exit,2197
Maze Hill,5149,June,2020,Entry,2636
Meridian Water,6599,June,2020,Entry,1150
Meridian Water,6599,June,2020,Exit,2037
Merstham,5475,June,2020,Exit,1217
Merstham,5475,June,2020,Entry,1537
Mile End,642,June,2020,Entry,112415
Mile End,642,June,2020,Exit,109949
Mill Hill Broadway,1527,June,2020,Entry,11709
Mill Hill Broadway,1527,June,2020,Exit,11715
Mill Hill East,643,June,2020,Entry,4255
Mill Hill East,643,June,2020,Exit,4086
Mitcham Eastfields,5069,June,2020,Entry,7581
Mitcham Eastfields,5069,June,2020,Exit,5791
Mitcham Junction,5427,June,2020,Exit,2116
Mitcham Junction,5427,June,2020,Entry,2602
Monument,644,June,2020,Entry,27713
Monument,644,June,2020,Exit,64750
Moor Park,646,June,2020,Exit,5390
Moor Park,646,June,2020,Entry,4994
Moorgate,645,June,2020,Entry,64488
Moorgate,645,June,2020,Exit,66393
Morden,647,June,2020,Entry,96622
Morden,647,June,2020,Exit,91851
Morden South,5291,June,2020,Exit,375
Morden South,5291,June,2020,Entry,650
Mornington Crescent,648,June,2020,Entry,10939
Mornington Crescent,648,June,2020,Exit,8980
Mortlake,5600,June,2020,Entry,4818
Mortlake,5600,June,2020,Exit,4128
Motspur Park,5645,June,2020,Exit,2108
Motspur Park,5645,June,2020,Entry,2700
Mottingham,5118,June,2020,Entry,4633
Mottingham,5118,June,2020,Exit,4310
Mudchute,857,June,2020,Entry,4435
Mudchute,857,June,2020,Exit,3675
Neasden,649,June,2020,Exit,41832
Neasden,649,June,2020,Entry,45520
New Barnet,6018,June,2020,Entry,6982
New Barnet,6018,June,2020,Exit,6501
New Beckenham,5058,June,2020,Entry,1285
New Beckenham,5058,June,2020,Exit,1181
New Cross,5150,June,2020,Exit,9000
New Cross,5150,June,2020,Entry,10484
New Cross Gate,5345,June,2020,Entry,44804
New Cross Gate,5345,June,2020,Exit,43263
New Eltham,5119,June,2020,Exit,5617
New Eltham,5119,June,2020,Entry,9796
New Malden,5567,June,2020,Entry,15686
New Malden,5567,June,2020,Exit,14969
New Southgate,6019,June,2020,Exit,1364
New Southgate,6019,June,2020,Entry,1650
Newbury Park,650,June,2020,Exit,45652
Newbury Park,650,June,2020,Entry,51258
Norbiton,5568,June,2020,Exit,9582
Norbiton,5568,June,2020,Entry,12332
Norbury,5428,June,2020,Exit,28386
Norbury,5428,June,2020,Entry,29424
North Acton,653,June,2020,Exit,50452
North Acton,653,June,2020,Entry,51259
North Dulwich,5429,June,2020,Entry,1901
North Dulwich,5429,June,2020,Exit,1803
North Ealing,654,June,2020,Exit,5174
North Ealing,654,June,2020,Entry,5331
North Greenwich,789,June,2020,Exit,170806
North Greenwich,789,June,2020,Entry,170181
North Harrow,656,June,2020,Exit,12206
North Harrow,656,June,2020,Entry,13406
North Sheen,5601,June,2020,Entry,1303
North Sheen,5601,June,2020,Exit,1272
North Wembley,659,June,2020,Exit,17402
North Wembley,659,June,2020,Entry,18307
Northfields,655,June,2020,Entry,24732
Northfields,655,June,2020,Exit,23923
Northolt,657,June,2020,Entry,56327
Northolt,657,June,2020,Exit,51822
Northolt Park,1478,June,2020,Exit,685
Northolt Park,1478,June,2020,Entry,834
Northumberld Pk,6971,June,2020,Exit,3006
Northumberld Pk,6971,June,2020,Entry,4114
Northwick Park,660,June,2020,Entry,40675
Northwick Park,660,June,2020,Exit,39743
Northwood,661,June,2020,Entry,18291
Northwood,661,June,2020,Exit,17622
Northwood Hills,662,June,2020,Exit,13850
Northwood Hills,662,June,2020,Entry,14842
Norwood Junction SR,5376,June,2020,Exit,38840
Norwood Junction SR,5376,June,2020,Entry,42121
Notting Hill Gate,663,June,2020,Exit,103649
Notting Hill Gate,663,June,2020,Entry,98582
Nunhead,5068,June,2020,Exit,2468
Nunhead,5068,June,2020,Entry,3004
Oakleigh Park,6020,June,2020,Entry,1981
Oakleigh Park,6020,June,2020,Exit,1569
Oakwood,664,June,2020,Exit,19437
Oakwood,664,June,2020,Entry,20096
Ockendon,7451,June,2020,Entry,8881
Ockendon,7451,June,2020,Exit,7914
Old Street,665,June,2020,Exit,79428
Old Street,665,June,2020,Entry,82992
Orpington,5122,June,2020,Entry,22047
Orpington,5122,June,2020,Exit,21513
Osterley,667,June,2020,Entry,14933
Osterley,667,June,2020,Exit,14057
Oval,668,June,2020,Entry,42455
Oval,668,June,2020,Exit,38954
Oxford Circus,669,June,2020,Entry,253371
Oxford Circus,669,June,2020,Exit,267713
Paddington HEx,8204,June,2020,Entry,2491
Paddington HEx,8204,June,2020,Exit,1909
Paddington LU,670,June,2020,Exit,161592
Paddington LU,670,June,2020,Entry,145454
Paddington NR,3087,June,2020,Exit,57225
Paddington NR,3087,June,2020,Entry,53970
Palmers Green,6021,June,2020,Exit,7770
Palmers Green,6021,June,2020,Entry,9340
Park Royal,671,June,2020,Exit,16857
Park Royal,671,June,2020,Entry,16986
Parsons Green,672,June,2020,Entry,34423
Parsons Green,672,June,2020,Exit,35338
Peckham Rye,5423,June,2020,Entry,46195
Peckham Rye,5423,June,2020,Exit,48058
Penge East,5072,June,2020,Exit,4370
Penge East,5072,June,2020,Entry,5275
Penge West,5378,June,2020,Entry,2656
Penge West,5378,June,2020,Exit,2212
Perivale,673,June,2020,Exit,23606
Perivale,673,June,2020,Entry,24275
Petts Wood,5123,June,2020,Exit,3282
Petts Wood,5123,June,2020,Entry,3714
Piccadilly Circus,674,June,2020,Entry,69357
Piccadilly Circus,674,June,2020,Exit,64288
Pimlico,776,June,2020,Exit,42601
Pimlico,776,June,2020,Entry,43228
Pinner,675,June,2020,Entry,15097
Pinner,675,June,2020,Exit,14542
Plaistow,676,June,2020,Entry,65112
Plaistow,676,June,2020,Exit,59419
Plumstead,5208,June,2020,Exit,5411
Plumstead,5208,June,2020,Entry,7705
Ponders End,6819,June,2020,Exit,3902
Ponders End,6819,June,2020,Entry,4695
Pontoon Dock DLR,538,June,2020,Exit,7612
Pontoon Dock DLR,538,June,2020,Entry,8536
Poplar,858,June,2020,Entry,3872
Poplar,858,June,2020,Exit,3162
Potters Bar,6022,June,2020,Entry,3741
Potters Bar,6022,June,2020,Exit,3721
Preston Road,677,June,2020,Exit,32256
Preston Road,677,June,2020,Entry,33750
Prince Regent,888,June,2020,Exit,4830
Prince Regent,888,June,2020,Entry,5570
Pudding Mill Lane,859,June,2020,Exit,2328
Pudding Mill Lane,859,June,2020,Entry,2639
Purfleet,7453,June,2020,Exit,2142
Purfleet,7453,June,2020,Entry,4701
Purley,5379,June,2020,Exit,16540
Purley,5379,June,2020,Entry,16392
Purley Oaks,5430,June,2020,Entry,1311
Purley Oaks,5430,June,2020,Exit,1300
Putney,5603,June,2020,Exit,42042
Putney,5603,June,2020,Entry,44006
Putney Bridge,678,June,2020,Exit,33048
Putney Bridge,678,June,2020,Entry,31388
Queens Park,680,June,2020,Exit,40745
Queens Park,680,June,2020,Entry,40941
Queens Rd Peckham,5424,June,2020,Exit,27930
Queens Rd Peckham,5424,June,2020,Entry,28414
Queensbury,679,June,2020,Entry,51439
Queensbury,679,June,2020,Exit,48375
Queenstown Road Battersea,5596,June,2020,Entry,9683
Queenstown Road Battersea,5596,June,2020,Exit,10414
Queensway,681,June,2020,Exit,64
Queensway,681,June,2020,Entry,38
Radlett,1546,June,2020,Entry,2488
Radlett,1546,June,2020,Exit,1876
Rainham Essex,7454,June,2020,Entry,9841
Rainham Essex,7454,June,2020,Exit,12493
Ravensbourne,5083,June,2020,Exit,463
Ravensbourne,5083,June,2020,Entry,511
Ravenscourt Park,682,June,2020,Entry,16278
Ravenscourt Park,682,June,2020,Exit,15936
Rayners Lane,683,June,2020,Entry,35939
Rayners Lane,683,June,2020,Exit,34529
Raynes Park,5569,June,2020,Exit,21580
Raynes Park,5569,June,2020,Entry,22689
Reading,3149,June,2020,Entry,939
Reading,3149,June,2020,Exit,1043
Rectory Road,6967,June,2020,Exit,2272
Rectory Road,6967,June,2020,Entry,2935
Redbridge,684,June,2020,Exit,4
Redhill,5478,June,2020,Exit,4342
Redhill,5478,June,2020,Entry,4487
Reedham Surrey,5431,June,2020,Entry,343
Reedham Surrey,5431,June,2020,Exit,286
Regents Park,685,June,2020,Exit,1
Richmond,5570,June,2020,Exit,80001
Richmond,5570,June,2020,Entry,82200
Rickmansworth,687,June,2020,Entry,13903
Rickmansworth,687,June,2020,Exit,13731
Riddlesdown,5432,June,2020,Entry,605
Riddlesdown,5432,June,2020,Exit,509
Roding Valley,688,June,2020,Exit,703
Roding Valley,688,June,2020,Entry,813
Romford,6886,June,2020,Entry,86571
Romford,6886,June,2020,Exit,81209
Rotherhithe,1039,June,2020,Exit,10938
Rotherhithe,1039,June,2020,Entry,12551
Royal Albert,890,June,2020,Exit,3771
Royal Albert,890,June,2020,Entry,4161
Royal Oak,690,June,2020,Exit,15566
Royal Oak,690,June,2020,Entry,16963
Royal Victoria,886,June,2020,Entry,6609
Royal Victoria,886,June,2020,Exit,5702
Ruislip,691,June,2020,Entry,16596
Ruislip,691,June,2020,Exit,16320
Ruislip Gardens,692,June,2020,Exit,7655
Ruislip Gardens,692,June,2020,Entry,8124
Ruislip Manor,693,June,2020,Entry,11552
Ruislip Manor,693,June,2020,Exit,11207
Russell Square,694,June,2020,Entry,34458
Russell Square,694,June,2020,Exit,33812
Rye House,6820,June,2020,Exit,1104
Rye House,6820,June,2020,Entry,911
Salfords,5380,June,2020,Exit,100
Salfords,5380,June,2020,Entry,117
Sanderstead,5433,June,2020,Exit,3103
Sanderstead,5433,June,2020,Entry,4068
Selhurst,5434,June,2020,Entry,10395
Selhurst,5434,June,2020,Exit,9314
Seven Kings,6893,June,2020,Entry,43142
Seven Kings,6893,June,2020,Exit,38863
Seven Sisters,698,June,2020,Exit,168949
Seven Sisters,698,June,2020,Entry,183503
Shadwell DLR,860,June,2020,Entry,21955
Shadwell DLR,860,June,2020,Exit,19564
Shadwell LO,1082,June,2020,Exit,33097
Shadwell LO,1082,June,2020,Entry,17018
Shenfield,6888,June,2020,Exit,11300
Shenfield,6888,June,2020,Entry,10586
Shepherds Bush LO,9587,June,2020,Entry,59717
Shepherds Bush LO,9587,June,2020,Exit,60966
Shepherds Bush LU,700,June,2020,Exit,111350
Shepherds Bush LU,700,June,2020,Entry,115203
Shepherds Bush Market,775,June,2020,Exit,20712
Shepherds Bush Market,775,June,2020,Entry,22367
Shoreditch High Street,1024,June,2020,Entry,24296
Shoreditch High Street,1024,June,2020,Exit,23908
Shortlands,5084,June,2020,Exit,2645
Shortlands,5084,June,2020,Entry,3377
Sidcup,5125,June,2020,Entry,10776
Sidcup,5125,June,2020,Exit,10461
Silver Street,6972,June,2020,Exit,9267
Silver Street,6972,June,2020,Entry,10847
Slade Green,5154,June,2020,Exit,3906
Slade Green,5154,June,2020,Entry,4580
Sloane Square,702,June,2020,Exit,83512
Sloane Square,702,June,2020,Entry,87028
Slough,3172,June,2020,Exit,2441
Slough,3172,June,2020,Entry,2067
Snaresbrook,703,June,2020,Exit,12055
Snaresbrook,703,June,2020,Entry,12114
South Acton,1452,June,2020,Entry,4497
South Acton,1452,June,2020,Exit,3910
South Bermondsey,5425,June,2020,Entry,2844
South Bermondsey,5425,June,2020,Exit,2576
South Croydon,5410,June,2020,Exit,5757
South Croydon,5410,June,2020,Entry,5855
South Ealing,704,June,2020,Entry,21443
South Ealing,704,June,2020,Exit,20551
South Greenford,3138,June,2020,Entry,136
South Greenford,3138,June,2020,Exit,60
South Hampstead,1451,June,2020,Exit,1893
South Hampstead,1451,June,2020,Entry,2541
South Harrow,707,June,2020,Entry,24698
South Harrow,707,June,2020,Exit,24401
South Kensington,708,June,2020,Entry,131532
South Kensington,708,June,2020,Exit,128732
South Kenton,709,June,2020,Entry,5562
South Kenton,709,June,2020,Exit,4820
South Merton,5292,June,2020,Exit,413
South Merton,5292,June,2020,Entry,677
South Quay,861,June,2020,Entry,9042
South Quay,861,June,2020,Exit,7873
South Ruislip,710,June,2020,Exit,14747
South Ruislip,710,June,2020,Entry,15427
South Tottenham,7404,June,2020,Exit,28047
South Tottenham,7404,June,2020,Entry,28140
South Wimbledon,711,June,2020,Entry,3
South Wimbledon,711,June,2020,Exit,3
South Woodford,712,June,2020,Entry,30245
South Woodford,712,June,2020,Exit,33959
Southall,3187,June,2020,Exit,15543
Southall,3187,June,2020,Entry,19955
Southbury,6947,June,2020,Exit,10572
Southbury,6947,June,2020,Entry,10082
Southfields,705,June,2020,Exit,34322
Southfields,705,June,2020,Entry,37510
Southgate,706,June,2020,Entry,38943
Southgate,706,June,2020,Exit,39025
Southwark,784,June,2020,Entry,10
Southwark,784,June,2020,Exit,6
St Albans,1548,June,2020,Entry,2489
St Albans,1548,June,2020,Exit,1872
St Helier,5290,June,2020,Exit,771
St Helier,5290,June,2020,Entry,1182
St James Street,6973,June,2020,Entry,13226
St James Street,6973,June,2020,Exit,12165
St James's Park,695,June,2020,Entry,1
St James's Park,695,June,2020,Exit,46
St Johns,5059,June,2020,Exit,1129
St Johns,5059,June,2020,Entry,1281
St Johns Wood,696,June,2020,Exit,60769
St Johns Wood,696,June,2020,Entry,58164
St Margarets (Herts),6821,June,2020,Entry,535
St Margarets (Herts),6821,June,2020,Exit,432
St Margarets London,5604,June,2020,Entry,5720
St Margarets London,5604,June,2020,Exit,5161
St Mary Cray,5073,June,2020,Exit,5508
St Mary Cray,5073,June,2020,Entry,6186
St Pancras International,1555,June,2020,Exit,43944
St Pancras International,1555,June,2020,Entry,42198
St Pancras International (HS1),7423,June,2020,Entry,6822
St Pancras International (HS1),7423,June,2020,Exit,6420
St Pauls,697,June,2020,Exit,60142
St Pauls,697,June,2020,Entry,56139
Stamford Brook,713,June,2020,Entry,16264
Stamford Brook,713,June,2020,Exit,15471
Stamford Hill,6968,June,2020,Exit,2646
Stamford Hill,6968,June,2020,Entry,3384
Stanmore,714,June,2020,Exit,29391
Stanmore,714,June,2020,Entry,29566
Star Lane DLR,889,June,2020,Exit,6385
Star Lane DLR,889,June,2020,Entry,7646
Stepney Green,715,June,2020,Entry,3
Stepney Green,715,June,2020,Exit,6
Stockwell,716,June,2020,Entry,84031
Stockwell,716,June,2020,Exit,74415
Stoke Newington,6934,June,2020,Exit,3595
Stoke Newington,6934,June,2020,Entry,4442
Stonebridge Park,717,June,2020,Entry,30175
Stonebridge Park,717,June,2020,Exit,28449
Stoneleigh,5606,June,2020,Exit,1586
Stoneleigh,5606,June,2020,Entry,1857
Stratford,6960,June,2020,Exit,18551
Stratford,6960,June,2020,Entry,9144
Stratford,719,June,2020,Entry,508305
Stratford,719,June,2020,Exit,505068
Stratford High Street,749,June,2020,Exit,2774
Stratford High Street,749,June,2020,Entry,3631
Stratford International,504,June,2020,Exit,9029
Stratford International,504,June,2020,Entry,10216
Stratford International (HS1),7222,June,2020,Exit,5435
Stratford International (HS1),7222,June,2020,Entry,5779
Strawberry Hill,5607,June,2020,Entry,1357
Strawberry Hill,5607,June,2020,Exit,1081
Streatham,5383,June,2020,Exit,22567
Streatham,5383,June,2020,Entry,22467
Streatham Common,5384,June,2020,Entry,33342
Streatham Common,5384,June,2020,Exit,31005
Streatham Hill,5435,June,2020,Exit,14137
Streatham Hill,5435,June,2020,Entry,12417
Sudbury & Harrow Road,1483,June,2020,Entry,56
Sudbury & Harrow Road,1483,June,2020,Exit,29
Sudbury Hill,720,June,2020,Exit,21780
Sudbury Hill,720,June,2020,Entry,22677
Sudbury Hill Harrow,1484,June,2020,Exit,147
Sudbury Hill Harrow,1484,June,2020,Entry,271
Sudbury Town,721,June,2020,Exit,18526
Sudbury Town,721,June,2020,Entry,21675
Sundridge Park,5155,June,2020,Exit,252
Sundridge Park,5155,June,2020,Entry,364
Surbiton,5571,June,2020,Entry,33762
Surbiton,5571,June,2020,Exit,33691
Surrey Quays,1083,June,2020,Exit,37060
Surrey Quays,1083,June,2020,Entry,40384
Sutton Common,5436,June,2020,Entry,1302
Sutton Common,5436,June,2020,Exit,942
Sutton Surrey,5385,June,2020,Entry,38466
Sutton Surrey,5385,June,2020,Exit,39279
Swanley,5075,June,2020,Entry,2684
Swanley,5075,June,2020,Exit,2470
Swiss Cottage,723,June,2020,Entry,5
Swiss Cottage,723,June,2020,Exit,9
Sydenham Hill,5085,June,2020,Entry,1963
Sydenham Hill,5085,June,2020,Exit,1461
Sydenham SR,5437,June,2020,Exit,32002
Sydenham SR,5437,June,2020,Entry,31496
Syon Lane,5609,June,2020,Exit,1895
Syon Lane,5609,June,2020,Entry,2218
Tadworth,5386,June,2020,Entry,585
Tadworth,5386,June,2020,Exit,534
Taplow,3151,June,2020,Entry,3
Taplow,3151,June,2020,Exit,13
Tattenham Corner,5387,June,2020,Exit,475
Tattenham Corner,5387,June,2020,Entry,537
Teddington,5572,June,2020,Entry,3584
Teddington,5572,June,2020,Exit,3309
Temple,724,June,2020,Exit,4
Temple,724,June,2020,Entry,4
Thames Ditton,5610,June,2020,Entry,1098
Thames Ditton,5610,June,2020,Exit,1020
Theobalds Grove,6949,June,2020,Entry,6750
Theobalds Grove,6949,June,2020,Exit,5887
Theydon Bois,725,June,2020,Entry,5608
Theydon Bois,725,June,2020,Exit,6010
Thornton Heath,5388,June,2020,Entry,27978
Thornton Heath,5388,June,2020,Exit,26995
TICKETLINE,798,June,2020,Entry,470
Tolworth,5573,June,2020,Entry,1438
Tolworth,5573,June,2020,Exit,1168
Tooting,5389,June,2020,Exit,9914
Tooting,5389,June,2020,Entry,10837
Tooting Bec,726,June,2020,Exit,46273
Tooting Bec,726,June,2020,Entry,48556
Tooting Broadway,727,June,2020,Exit,116655
Tooting Broadway,727,June,2020,Entry,120999
Tottenham Court Road,728,June,2020,Entry,114168
Tottenham Court Road,728,June,2020,Exit,105668
Tottenham Hale,6951,June,2020,Entry,59760
Tottenham Hale,729,June,2020,Entry,120321
Tottenham Hale,6951,June,2020,Exit,64039
Tottenham Hale,729,June,2020,Exit,111629
Totteridge,730,June,2020,Exit,14388
Totteridge,730,June,2020,Entry,15453
Tower Gateway,864,June,2020,Exit,4735
Tower Gateway,864,June,2020,Entry,5885
Tower Hill,731,June,2020,Entry,56797
Tower Hill,731,June,2020,Exit,60758
Tufnell Park,733,June,2020,Entry,22
